F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,Classe
1,21,29,3,6,25,1.6153846153846154,2.230769230769231,1,2,12,3,13,13,18,0.9814538947451146,2.1094074997496333,0.52,8,16,13,12,0.7858751946471527,0.6249260311258431,1.5764539639937842,1.2379597645716216,1.8489948982900564,4.542715417997652,6.200638034614868,22.810351254680512,-0.16,31,47,25,4.528465488430548,Aleatória
1,24,26,3,4,32,1.5,1.5294117647058822,3,0,22,1,16,17,17,0.9988455357066628,3.210046728631844,0.66,8,9,16,16,0.9434164716336324,0.7071067811865476,0.9150793638884732,0.820982859645095,1.4300623075480878,5.982591210754329,3.965479734796456,39.240946958082624,-0.04,30,47,23,4.2924925977289545,Aleatória
0,28,22,5,5,28,1.8666666666666667,1.5714285714285714,1,1,18,0,15,14,18,0.9895875209335165,2.7062150690586297,0.58,13,8,14,14,0.8365012677171205,1.3097921802925665,1.1157499537009508,1.2288641159452043,1.874011300689594,5.606766082646025,5.33960815921632,34.986075457231536,0.12,26,49,23,4.346627923721846,Humana
1,24,26,6,5,23,2.0,2.1666666666666665,0,1,14,1,12,12,18,0.9988455357066628,2.041959842896035,0.48,12,14,11,12,0.9434164716336324,1.5275252316519468,1.4624940645653537,1.4976833963009524,1.122821119008859,5.877879781057572,3.0606734465009717,38.53864627882167,-0.04,28,50,24,4.441508966691418,Aleatória
1,22,28,2,6,31,1.375,1.75,2,1,21,4,16,16,15,0.9895875209335165,3.122563049803799,0.64,6,12,15,16,0.8365012677171205,0.4841229182759271,1.3919410907075054,1.0588171466310885,2.6790957087285867,5.79832173645218,10.684371547548228,36.767893796875946,-0.12,27,50,21,4.153571738477581,Humana
0,26,24,3,3,42,1.2380952380952381,1.0909090909090908,6,0,38,0,21,22,15,0.9988455357066628,5.3292025669887995,0.86,5,2,21,21,0.9434164716336324,0.5259695722470125,0.41659779045053097,0.4788665181854419,2.9647126487329505,6.7672339971985975,10.74078853684585,47.18019378343631,0.04,20,49,13,2.9455797511885184,Humana
0,26,24,4,4,28,1.7333333333333334,1.7142857142857142,0,0,15,0,15,14,18,0.9988455357066628,2.458373446000424,0.58,11,10,14,14,0.9434164716336324,0.8537498983243799,0.9583148474999098,0.9057879680388757,1.127514817329199,4.8507073279494985,3.369766855702583,26.45162564172142,0.04,29,47,26,4.447824054853445,Aleatória
0,30,20,9,5,22,2.727272727272727,1.6666666666666667,0,1,10,4,11,12,17,0.9709505941661296,1.7687283567580412,0.46,19,8,11,11,0.7369655941662062,2.0928844424038795,1.178511301977579,1.7607353679405728,2.6020049856129415,4.294998616816421,10.204544913741824,20.990836979722776,0.2,32,49,26,4.4314134569803265,Aleatória
0,49,1,49,1,1,49.0,1.0,0,0,1,48,1,1,10,0.14144054225328165,0.19595917942265426,0.04,48,0,1,0,0.029146345659516508,0.0,0.0,24.0,0.0,4.694855340334423,1.0,23.04166666666666,0.96,13,0,2,0.15109697051711368,Humana
1,22,28,3,4,31,1.375,1.75,2,0,19,1,16,16,17,0.9895875209335165,2.9377542443165665,0.64,6,12,16,15,0.8365012677171205,0.5994789404140899,0.9013878188659973,0.7880950133074057,1.325742839521275,5.343832090917059,4.078201020529251,31.83315103544784,-0.12,28,48,24,4.441508966691418,Humana
0,29,21,6,6,22,2.6363636363636362,1.75,0,1,12,0,11,12,18,0.9814538947451146,1.8353201355621858,0.46,18,9,11,11,0.7858751946471527,1.7200807207658637,1.4215601757693317,1.632607248305964,1.2778434423831457,5.285309597226322,3.2918032292138237,32.03368997053735,0.16,28,49,25,4.4743301624376555,Aleatória
0,26,24,6,4,25,2.0,1.8461538461538463,1,0,13,2,13,13,18,0.9988455357066628,2.090358820872627,0.52,13,11,13,12,0.9434164716336324,1.4142135623730951,0.9483713850721502,1.2064913185660093,1.5931642500814385,4.799941193802059,5.646044021415821,26.780168860155758,0.04,30,47,25,4.501397825434102,Aleatória
1,24,26,24,25,2,24.0,13.0,0,5,1,1,1,2,14,0.9988455357066628,0.23748684174075835,0.06,23,24,1,1,0.9434164716336324,0.0,12.0,11.08552609887726,-0.7027936955484729,3.7054684526926827,1.5000000000000002,14.730496453900704,-0.04,15,49,7,1.6392743957069866,Humana
0,27,23,14,7,17,3.0,2.5555555555555554,0,2,9,7,9,9,18,0.9953784385316868,1.396567220007687,0.36,18,14,9,8,0.8889686876112561,3.9440531887330774,2.2166597048066667,3.206859931035958,2.4756436059916824,5.112923549329912,8.603063314161199,30.26550966007858,0.08,26,40,25,4.201194099028524,Aleatória
1,24,26,5,5,37,1.263157894736842,1.368421052631579,6,1,34,0,19,19,17,0.9988455357066628,4.760504174979791,0.76,5,7,18,19,0.9434164716336324,0.90856192113853,1.086303549502647,1.0027662570135607,3.095395582973078,6.805158234189749,10.955740728092339,47.541026803377406,-0.04,24,50,20,3.3450525501511765,Humana
0,26,24,5,6,34,1.4444444444444444,1.411764705882353,5,1,29,1,18,17,17,0.9988455357066628,4.065710270051224,0.7,8,7,17,17,0.9434164716336324,1.0122703976826999,1.2394886768062046,1.1284810090360857,2.921363558895191,6.741700353043371,10.79635108481262,46.95060841916421,0.04,27,49,20,3.886948640510398,Humana
0,29,21,5,2,30,1.9333333333333333,1.3125,2,0,20,3,15,16,18,0.9814538947451146,2.9522195040342107,0.62,14,5,15,15,0.7858751946471527,1.339983416149452,0.46351240544347894,1.0372861413428083,1.8651894181831121,5.85342104717921,5.663018306028307,37.579685226185845,0.16,28,49,21,4.294663586209604,Aleatória
0,26,24,5,5,25,2.0,1.8461538461538463,1,1,12,0,13,13,18,0.9988455357066628,2.09990475974507,0.52,13,11,12,13,0.9434164716336324,1.2403473458920846,1.0986812966989,1.1741798094210576,1.43227053987882,4.585486835373792,4.234541067251191,23.19696621805231,0.04,31,50,31,4.805745651521058,Aleatória
0,29,21,4,4,27,2.0714285714285716,1.5,1,0,15,0,14,14,18,0.9814538947451146,2.350829640786418,0.56,15,7,13,14,0.7858751946471527,1.099628879881475,0.823754471047914,1.0126747770541304,1.0569656691373621,5.078658933855018,2.86530036385238,29.647524131366367,0.16,31,50,24,4.425098368818299,Aleatória
1,24,26,4,3,42,1.1428571428571428,1.1818181818181819,7,0,39,1,21,22,16,0.9988455357066628,5.458974262624803,0.86,3,4,21,21,0.9434164716336324,0.63887656499994,0.4895604370122276,0.5677467728248234,3.8180880966874797,6.817442375822744,17.279784694383135,47.65561456921281,-0.04,21,49,14,2.799584371082959,Humana
1,22,28,5,11,17,2.4444444444444446,3.111111111111111,0,2,5,6,9,9,18,0.9895875209335165,1.179152237838694,0.36,13,19,8,9,0.8365012677171205,1.3425606637327303,2.922876986214646,2.2986845406196887,2.468114396215412,3.6668110229772872,9.255415320115294,15.851940182292255,-0.12,29,50,26,4.438428326472367,Aleatória
1,22,28,4,5,25,1.6923076923076923,2.1538461538461537,3,1,14,1,13,13,18,0.9895875209335165,2.1282856951076847,0.52,9,15,13,12,0.8365012677171205,0.9910845174403942,1.3499945211372495,1.2064913185660093,1.067552228092638,5.318642265375953,2.898076541741025,32.65588308579844,-0.12,28,43,23,4.3195602607254004,Humana
1,17,33,3,8,22,1.5454545454545454,2.75,1,3,12,5,11,12,18,0.924818704684491,1.8677258899528058,0.46,6,21,11,11,0.5994620704162712,0.6555547773570889,2.3139072294858036,1.83331901237461,1.8595804992123548,5.228965643374303,5.636935498360794,30.699482726119598,-0.32,29,49,22,4.177558761254977,Humana
0,31,19,7,5,16,3.4444444444444446,2.375,0,2,4,2,9,8,18,0.9580420219377606,1.142103322821539,0.34,22,11,8,8,0.6896598793878495,1.4989708403591158,1.653594569415369,1.6616996343324157,0.7857117836823063,3.577898133358853,2.966033504814669,15.359063245565858,0.24,26,47,19,4.093682879734898,Humana
-1,25,25,5,6,22,2.0833333333333335,2.272727272727273,1,1,10,1,12,11,18,0.9999999997114609,1.6877203559831826,0.46,13,14,11,11,1.0,1.25554326444328,1.4826824027545535,1.372150768526913,1.1996858176344412,4.374983952295317,3.808632118836796,22.518382557323882,0.0,33,48,26,4.53421902118034,Aleatória
0,27,23,5,5,28,1.8,1.6428571428571428,3,1,20,0,15,14,17,0.9953784385316868,2.864192730945319,0.58,12,9,14,14,0.8889686876112561,1.3759844960366863,1.2309777099724346,1.3103448275862069,1.7137702288963415,6.272824583745734,4.450330338164995,42.320988421825746,0.08,30,49,28,4.613251021689029,Aleatória
1,23,27,3,7,29,1.5333333333333334,1.8,3,1,19,4,15,15,17,0.9953784385316868,2.814249455894058,0.6,8,12,14,15,0.8889686876112561,0.7180219742846006,1.5577761927397231,1.2202003478482082,2.858188161644891,5.757496112896202,12.413677879260424,36.86256504438322,-0.08,31,50,22,4.27334945596295,Aleatória
0,31,19,6,4,20,2.8181818181818183,1.9,1,0,8,2,11,10,18,0.9580420219377606,1.4154857823376399,0.42,20,9,10,10,0.6896598793878495,1.6958871005616027,0.9433981132056604,1.4630753805464016,0.8737413617786122,3.9707717607503716,2.7939843076702107,19.088509797955606,0.24,28,47,24,4.34389537982896,Aleatória
-1,25,25,4,4,27,1.7857142857142858,1.7857142857142858,1,0,14,0,14,14,18,0.9999999997114609,2.2992172581119865,0.56,11,11,14,13,1.0,0.9394961741404219,0.9394961741404219,0.9394961741404219,0.954532382079653,4.730992103558808,2.8481071870092545,25.65042885870232,0.0,33,46,28,4.691721466785481,Aleatória
1,23,27,4,5,24,1.9166666666666667,2.076923076923077,0,1,10,1,12,13,18,0.9953784385316868,1.8894443627691184,0.5,11,14,12,12,0.8889686876112561,0.9537935951882998,1.1409536133993328,1.0583005244258363,1.0124048384175728,4.047252713132071,3.571428571428571,18.39500506084787,-0.08,31,49,27,4.577697282049905,Humana
1,23,27,4,4,24,1.9166666666666667,2.076923076923077,0,0,9,0,12,13,17,0.9953784385316868,1.9313207915827966,0.5,11,14,12,12,0.8889686876112561,0.9537935951882998,0.9970370305242862,0.9797958971132712,0.7654655446197433,4.156124495970569,2.6041666666666665,19.329004017853933,-0.08,31,49,24,4.414441303694972,Aleatória
-1,25,25,4,6,24,2.0833333333333335,1.9230769230769231,0,1,14,2,12,13,17,0.9999999997114609,2.090454496036687,0.5,13,12,12,12,1.0,1.0374916331657276,1.5913969896597846,1.3564659966250536,1.2500513674002147,5.536772377167793,3.8043478260869565,35.02780556006472,0.0,30,49,23,4.292492597728954,Aleatória
0,26,24,3,3,28,1.8571428571428572,1.6,1,0,13,0,14,15,18,0.9988455357066628,2.4420483205702546,0.58,12,9,14,14,0.9434164716336324,0.8329931278350429,0.6110100926607788,0.7379632606562999,0.48726599156166095,4.290771847683855,1.963473236589691,20.228506522416364,0.04,32,49,24,4.3873736406985255,Humana
0,26,24,8,5,26,1.8571428571428572,1.8461538461538463,3,1,18,3,14,13,18,0.9988455357066628,2.5706808436676853,0.54,12,11,13,13,0.9434164716336324,1.8070158058105028,1.3499945211372493,1.6033230238454341,2.3987198503028324,6.293641314167839,8.76031443023615,42.596561889904514,0.04,29,42,24,4.385202652217877,Aleatória
1,22,28,3,5,27,1.5714285714285714,2.0,2,1,15,2,14,14,17,0.9895875209335165,2.3762154784446636,0.56,8,14,14,13,0.8365012677171205,0.7284313590846836,1.3093073414159542,1.0809104250301111,1.4509152502568516,5.099359793186543,4.314353273202265,29.204723024808153,-0.12,30,46,23,4.398030705821853,Aleatória
1,22,28,3,6,31,1.375,1.75,3,1,20,3,16,16,18,0.9895875209335165,3.051294807126968,0.64,6,12,15,16,0.8365012677171205,0.5994789404140899,1.25,0.998044963916957,2.8452684849068794,5.5131517304150615,12.554878892733564,33.54222360802817,-0.12,28,50,23,4.325313793475192,Aleatória
0,28,22,9,3,32,1.6470588235294117,1.375,3,0,24,6,17,16,18,0.9895875209335165,3.479137824231745,0.66,11,6,16,16,0.8365012677171205,1.8768301333580961,0.5994789404140899,1.4168084518255708,4.476304885399853,6.153125061813565,23.65552266816445,40.73030769904684,0.12,26,49,23,4.238918827148298,Aleatória
-1,25,25,8,4,31,1.5625,1.5625,4,0,26,4,16,16,18,0.9999999997114609,3.648342089223541,0.64,9,9,15,16,1.0,1.7309228030157786,1.0588171466310885,1.4347800354061246,3.143808467485155,6.7144953668606835,13.267253329684692,46.69387591879821,0.0,25,50,18,3.539365678798667,Humana
1,24,26,4,3,31,1.5,1.625,4,0,20,1,16,16,18,0.9988455357066628,2.985029313088902,0.64,8,10,16,15,0.9434164716336324,0.8660254037844386,0.7806247497997998,0.8267972847076845,1.2932864367881443,5.669260561734397,3.6539102040816327,35.834293589868054,-0.04,31,48,24,4.398030705821853,Humana
0,27,23,6,5,21,2.4545454545454546,2.090909090909091,0,1,11,1,11,11,18,0.9953784385316868,1.6871277367170516,0.44,16,12,11,10,0.8889686876112561,1.724878723728207,1.443137078762504,1.6006197146962735,0.9470305552332505,5.163749830748699,2.489698231009365,31.2185436803934,0.08,29,42,25,4.51205489055743,Aleatória
-1,25,25,10,7,22,2.0833333333333335,2.272727272727273,2,1,12,3,12,11,18,0.9999999997114609,1.9309065228539677,0.46,13,14,11,11,1.0,2.43099202430247,1.7627926754241194,2.139731269454658,2.5693675439654173,5.036325271686366,8.9770882926327,28.151128817620855,0.0,32,48,27,4.544876086303667,Aleatória
0,28,22,5,3,25,2.1538461538461537,1.6923076923076923,1,0,11,2,13,13,18,0.9895875209335165,2.09990475974507,0.52,15,9,12,13,0.8365012677171205,1.4058205294228512,0.6056929133855239,1.1067303515337046,1.5139959629361508,4.352218947362348,4.903941748932296,20.761983354433458,0.12,29,50,24,4.4472624994412095,Aleatória
1,22,28,3,7,26,1.6923076923076923,2.0,2,1,15,4,13,14,18,0.9895875209335165,2.299652147608416,0.54,9,14,13,13,0.8365012677171205,0.9101661204768638,1.6035674514745464,1.3250773199998753,2.2789113893343065,5.296668315789302,8.87294677734375,32.00556689770955,-0.12,28,48,25,4.484987227560983,Aleatória
0,27,23,5,4,25,2.076923076923077,1.7692307692307692,2,0,17,1,13,13,18,0.9953784385316868,2.475802900071005,0.52,14,10,13,12,0.8889686876112561,1.4390989949130544,1.249852062251686,1.356553237580646,0.9714571132203538,6.01338505047921,2.245375874939258,39.48278939460001,0.08,23,47,16,3.8160546203182237,Humana
1,24,26,2,2,44,1.0909090909090908,1.1304347826086956,6,0,40,0,22,23,14,0.9988455357066628,5.629387178015027,0.9,2,3,22,22,0.9434164716336324,0.28747978728803447,0.33678116053977536,0.3142696805273545,2.4748737341529154,6.70537921297068,7.124999999999998,46.55334600407207,-0.04,22,48,10,2.4800836951874476,Humana
0,27,23,2,2,41,1.2857142857142858,1.0952380952380953,5,0,34,0,21,21,15,0.9953784385316868,4.8676893902548874,0.84,6,2,20,21,0.8889686876112561,0.45175395145262565,0.29354352395090366,0.392676726249301,1.5764815627361644,6.381452082969372,3.485294117647059,43.16663608769501,0.08,22,50,12,2.939507788271281,Humana
0,27,23,7,4,24,2.076923076923077,1.9166666666666667,1,0,12,3,13,12,18,0.9953784385316868,2.0322401432901573,0.5,14,11,12,12,0.8889686876112561,1.6853001769389728,1.0374916331657276,1.4142135623730951,1.951614716074871,4.653794065563705,6.86,24.267158745141266,0.08,30,49,28,4.6917214667854825,Aleatória
1,21,29,7,7,27,1.5,2.0714285714285716,3,1,19,0,14,14,17,0.9814538947451146,2.74342851191716,0.56,7,15,14,13,0.7858751946471527,1.546886273407694,1.624116714414582,1.6115020246683538,2.4494139103145365,6.153582348500384,8.006611831820937,40.962768063220174,-0.16,27,48,22,4.221946673862942,Aleatória
1,22,28,4,6,27,1.5714285714285714,2.0,3,1,18,2,14,14,18,0.9895875209335165,2.6012304780622575,0.56,8,14,13,14,0.8365012677171205,0.9035079029052514,1.558387444947959,1.291652951430366,1.6955323146627377,6.084713337173414,5.1164885110680896,40.49157460386936,-0.12,29,50,22,4.25693885808983,Humana
1,24,26,4,4,24,2.0,2.0,0,0,11,0,12,13,17,0.9988455357066628,1.91049731745428,0.5,12,13,12,12,0.9434164716336324,1.1547005383792515,1.0377490433255416,1.0954451150103321,0.7302967433402215,4.2590932879258485,2.166666666666667,21.215425032839182,-0.04,30,47,26,4.588354347173232,Aleatória
-1,25,25,3,4,36,1.3157894736842106,1.3888888888888888,5,0,30,1,19,18,17,0.9999999997114609,4.227576137694033,0.74,6,7,18,18,1.0,0.653140718210045,0.8906233078822998,0.778641096804753,2.0467489399234657,6.635765062172383,5.851104659602272,45.902687542197306,0.0,26,48,17,3.707282064282346,Humana
1,23,27,3,6,25,1.7692307692307692,2.076923076923077,1,1,13,3,13,13,17,0.9953784385316868,2.1469979040511427,0.52,10,14,12,13,0.8889686876112561,0.8904489925223251,1.3846153846153846,1.1741798094210576,1.5748227903143437,4.646795817924876,5.971578036066232,24.874911101122038,-0.08,29,50,23,4.381620107948733,Aleatória
1,22,28,3,3,31,1.375,1.75,3,0,17,0,16,16,18,0.9895875209335165,2.9035151110335216,0.64,6,12,16,15,0.8365012677171205,0.5994789404140899,0.6614378277661477,0.6584783595532961,0.7541958128411748,4.776226525690297,2.4852690528366206,24.856330374783308,-0.12,26,47,22,4.265424934732508,Aleatória
1,23,27,4,6,26,1.7692307692307692,1.9285714285714286,0,1,13,2,13,14,18,0.9953784385316868,2.2199999999999998,0.54,10,13,13,13,0.8889686876112561,0.890448992522325,1.3343958351621,1.1451573950918745,1.9193605576701704,4.6575545596728976,7.095043854274259,24.098100805482417,-0.08,28,48,26,4.561286684176786,Aleatória
0,29,21,4,5,28,2.0714285714285716,1.4,2,1,16,1,14,15,17,0.9814538947451146,2.50671099251589,0.58,15,6,14,14,0.7858751946471527,0.8835226340609273,1.019803902718557,1.0135819625309703,1.5651880349091978,5.181293083848168,5.043901105967077,30.193919467933327,0.16,30,49,24,4.352381456471638,Aleatória
0,40,10,35,6,10,6.666666666666667,2.0,1,1,9,29,6,5,15,0.7219280945988233,1.269488085804668,0.22,34,5,5,5,0.3219280948873623,12.671051872498808,2.0,9.73618962581112,2.7430468337816527,6.6208757319236184,8.717246765566363,45.76734146536642,0.6,17,49,13,2.054429659926727,Humana
0,30,20,5,4,20,3.0,1.8181818181818181,1,0,7,1,10,11,15,0.9709505941661296,1.4572576985557497,0.42,20,9,10,10,0.7369655941662062,1.4142135623730951,0.8331955809010618,1.290115922299435,0.4633446129034421,3.5901439619545,1.84419291850114,14.598865884176316,0.2,24,49,19,3.9488106104538123,Humana
0,27,23,4,4,26,1.9285714285714286,1.7692307692307692,1,0,14,0,14,13,17,0.9953784385316868,2.2199999999999998,0.54,13,10,13,13,0.8889686876112561,1.0326308782000686,0.9730085108210398,1.0075163339804032,0.7340223821660877,4.909815586221727,2.1706281957633307,28.091591463139096,0.08,27,49,29,4.675310868912362,Aleatória
0,27,23,4,5,20,2.7,2.090909090909091,0,1,8,1,10,11,17,0.9953784385316868,1.4572576985557497,0.42,17,12,10,10,0.8889686876112561,1.2688577540449522,1.311109554714178,1.3265131692556305,0.37961112433100247,3.8228048714312926,1.7075074396854069,17.52377605335172,0.08,30,48,23,4.354552444952288,Aleatória
-1,25,25,7,7,22,2.0833333333333335,2.272727272727273,2,1,12,0,12,11,17,0.9999999997114609,1.8461852561430558,0.46,13,14,11,11,1.0,1.753963764987432,1.7104443383842525,1.7358665024067068,1.77651477138597,5.1647002995129965,5.366692694845319,31.085797074159355,0.0,31,49,26,4.528465488430548,Aleatória
1,19,31,3,6,28,1.3571428571428572,2.066666666666667,2,1,18,3,14,15,17,0.9580420219377606,2.646431559666716,0.58,5,16,14,14,0.6896598793878495,0.7178482586514923,1.3888444437333107,1.1713991552733123,1.9638261653898181,5.8311982350118035,6.898382237654279,37.76091268855239,-0.24,27,47,18,4.05869069550801,Aleatória
1,24,26,3,4,29,1.6,1.7333333333333334,2,0,17,1,15,15,18,0.9988455357066628,2.6305892875931813,0.6,9,11,14,15,0.9434164716336324,0.7118052168020874,0.9977753031397179,0.869226987360353,1.0038218236384704,5.216967729128709,2.8546712802768175,31.07270540278659,-0.04,29,50,26,4.555533151426995,Humana
0,33,17,4,3,26,2.357142857142857,1.3076923076923077,1,0,15,1,14,13,17,0.924818704684491,2.28219192882632,0.54,19,4,13,13,0.5994620704162712,1.2309777099724346,0.6056929133855238,1.1123449939023116,0.9401237730234976,5.319022753116405,2.377871790207522,32.659801906428726,0.32,31,46,22,4.273349455962949,Humana
0,37,13,7,3,19,3.7,1.3,0,0,9,4,10,10,17,0.8267463722040789,1.4,0.4,27,3,9,10,0.4344028241457749,1.7916472867168918,0.6403124237432849,1.8027756377319946,1.075264995759675,4.906705539358604,3.1017751479289943,28.995835068721377,0.48,29,50,16,3.5779107411359785,Aleatória
1,19,31,4,7,21,1.7272727272727273,2.8181818181818183,1,2,11,3,11,11,17,0.9580420219377606,1.6871277367170516,0.44,8,20,10,11,0.6896598793878495,0.9620913858416693,2.0368505911280073,1.6836599252229212,1.3955248035097034,5.1637498307487,4.18703941384967,31.2185436803934,-0.24,29,50,22,4.2575004135020675,Aleatória
1,24,26,5,4,25,1.8461538461538463,2.0,3,0,15,1,13,13,18,0.9988455357066628,2.2202702538204666,0.52,11,13,13,12,0.9434164716336324,1.4058205294228512,1.0377490433255416,1.2379597645716216,0.9975503810938182,5.66916082028276,2.6483654089831696,36.366747287691915,-0.04,29,46,27,4.582600814423441,Aleatória
0,26,24,3,2,36,1.368421052631579,1.3333333333333333,4,0,25,1,19,18,17,0.9988455357066628,3.7937316721138834,0.74,7,6,18,18,0.9434164716336324,0.581334790378277,0.4714045207910317,0.5309968298483378,1.1551094827407664,5.618655134097549,3.303081961931863,34.515941948557575,0.04,23,49,18,3.942495522291783,Humana
0,29,21,5,4,25,2.230769230769231,1.6153846153846154,1,0,13,1,13,13,18,0.9814538947451146,2.0903588208726274,0.52,16,8,12,13,0.7858751946471527,1.309952797378954,0.9230769230769231,1.1741798094210576,1.147166039007771,4.87876728151361,3.1885833225883697,27.30508311410511,0.16,29,50,28,4.691721466785482,Aleatória
-1,25,25,7,8,23,2.0833333333333335,2.0833333333333335,2,2,19,1,12,12,18,0.9999999997114609,2.6850698314941446,0.48,13,13,11,12,1.0,2.215789300051388,2.43099202430247,2.32588095615881,1.7866526148947448,6.574323109746109,4.278058008605219,45.28245724150612,0.0,22,50,19,3.823979141548664,Humana
0,27,23,3,3,39,1.35,1.15,4,0,32,0,20,20,16,0.9953784385316868,4.5431266766402185,0.8,7,3,20,19,0.8889686876112561,0.5722761571129799,0.47696960070847283,0.5361902647381804,2.067728053054609,6.503051345326004,6.285444234404538,44.52190373174688,0.08,25,48,17,3.652948861009533,Humana
1,22,28,2,4,34,1.2222222222222223,1.6470588235294117,4,0,22,2,18,17,17,0.9895875209335165,3.4770677301427426,0.7,4,11,17,17,0.8365012677171205,0.41573970964154905,0.7624400821656306,0.6452337023220694,1.862396009297552,5.276400521642552,7.54036908881199,30.396597479203717,-0.12,29,49,19,3.963809652538438,Humana
0,26,24,8,3,28,1.8571428571428572,1.6,2,0,17,5,14,15,18,0.9988455357066628,2.6312734559524604,0.58,12,9,14,14,0.9434164716336324,1.8070158058105028,0.7118052168020874,1.3619598384918277,3.3731037438856863,5.314438231078801,15.673683431952664,31.61021776457771,0.04,30,49,25,4.5342190211803395,Aleatória
0,28,22,8,5,27,2.0,1.5714285714285714,3,1,21,3,14,14,18,0.9895875209335165,2.9540480700218814,0.56,14,8,14,13,0.8365012677171205,2.138089935299395,1.1157499537009508,1.7187442022165664,2.401784563713836,6.624356951219731,7.881580713576203,45.847511722202626,0.12,25,41,24,4.186044837897654,Humana
1,24,26,3,3,28,1.7142857142857142,1.7333333333333334,2,0,16,0,14,15,17,0.9988455357066628,2.561952380509833,0.58,10,11,14,14,0.9434164716336324,0.8806305718527109,0.8537498983243799,0.8668831096535542,0.5634358234130649,4.9385138003196625,1.5647933023553922,27.834093463890113,-0.04,32,49,26,4.567040216926578,Aleatória
0,27,23,5,4,24,2.25,1.7692307692307692,0,0,11,1,12,13,18,0.9953784385316868,1.8894443627691184,0.5,15,10,12,12,0.8889686876112561,1.2332207155790618,0.9730085108210399,1.131370849898476,0.9943689110435824,4.367474905819444,3.125,22.12355530447473,0.08,29,47,26,4.561286684176786,Aleatória
0,48,2,48,1,2,48.0,1.0,0,0,2,47,1,2,11,0.24229218879387582,0.31048349392520047,0.06,47,0,1,1,0.058893689053568565,0.0,0.0,22.15601247717849,0.7071067811865474,5.426952756200196,1.4999999999999998,32.16640553709475,0.92,13,49,3,0.3014969295343807,Humana
1,24,26,4,7,19,2.4,2.6,0,2,8,3,10,10,18,0.9988455357066628,1.3856406460551016,0.4,14,16,10,9,0.9434164716336324,1.1135528725660044,2.28910462845192,1.8027756377319946,1.3824835659767247,4.0414518843273814,4.124260355029586,20.000000000000014,-0.04,25,48,24,4.34389537982896,Aleatória
0,26,24,9,8,25,2.0,1.8461538461538463,3,1,20,1,13,13,18,0.9988455357066628,2.808843178249722,0.52,13,11,12,13,0.9434164716336324,2.2188007849009166,1.9551176964828976,2.092533924420837,2.4442408818163264,6.669101391037841,7.873897005113224,46.27012237545747,0.04,29,50,19,3.996630848284676,Humana
1,24,26,7,9,22,2.1818181818181817,2.1666666666666665,2,2,18,2,11,12,18,0.9988455357066628,2.5472337937456775,0.46,13,14,11,11,0.9434164716336324,2.289032420366213,2.640496586292477,2.478642228476387,1.7877734774349734,6.544780330204634,4.414964828402367,44.98568008529588,-0.04,22,41,19,3.772924455774821,Humana
1,21,29,4,5,26,1.5,2.230769230769231,2,1,17,1,14,13,18,0.9814538947451146,2.4674683381960554,0.54,7,16,13,13,0.7858751946471527,0.9819805060619657,1.3674145257408599,1.2383891479481843,1.1016527653294579,6.006771155142103,2.8031928341243146,39.70598237324571,-0.16,28,49,22,4.303149662852282,Humana
1,23,27,3,4,32,1.3529411764705883,1.6875,2,0,24,1,17,16,17,0.9953784385316868,3.4153184331772053,0.66,6,11,16,16,0.8889686876112561,0.6809315825170721,1.1021995055342748,0.925111364998409,1.5631543122214964,6.402914175501824,4.035803753983312,43.6467608989728,-0.08,27,49,20,4.229871195093384,Aleatória
0,28,22,5,4,27,2.0,1.5714285714285714,1,0,16,1,14,14,18,0.9895875209335165,2.409647277092646,0.56,14,8,13,14,0.8365012677171205,1.2535663410560174,0.9035079029052513,1.1134612334371354,1.3606142146334386,5.50550798412307,3.8908194888990497,34.2593679660668,0.12,31,50,26,4.561286684176786,Humana
0,30,20,3,2,36,1.5789473684210527,1.1111111111111112,3,0,26,1,19,18,17,0.9709505941661296,3.830456891808078,0.74,11,2,18,18,0.7369655941662062,0.6740130776245105,0.3142696805273545,0.5796651510683032,1.427948667227124,5.930074970696579,4.013213610586011,38.257448822241244,0.2,26,49,16,3.754342869421053,Humana
1,24,26,3,2,40,1.2,1.2380952380952381,6,0,33,1,20,21,15,0.9988455357066628,4.7018719676316145,0.82,4,5,20,20,0.9434164716336324,0.5099019513592785,0.4259177099999599,0.4691557088212523,2.036786905463754,6.452165626553264,6.405741417092768,43.9430187541438,-0.04,25,49,14,3.391169644053742,Humana
0,26,24,6,5,26,2.0,1.7142857142857142,2,1,17,1,13,14,18,0.9988455357066628,2.459349507491768,0.54,13,10,13,13,0.9434164716336324,1.5191090506254998,1.1605769149479945,1.3527394346481239,1.6166092027204209,6.062745714548984,4.772751180631573,40.230414046747754,0.04,28,49,27,4.610518477796142,Humana
1,24,26,4,7,25,1.8461538461538463,2.0,2,1,15,3,13,13,18,0.9988455357066628,2.2292599668948436,0.52,11,13,12,13,0.9434164716336324,1.0986812966989,1.6641005886756874,1.4121199808219862,1.939223241632644,5.627715422038971,6.943364826669249,35.8450640162633,-0.04,29,50,27,4.615422010169679,Humana
